"symbol"	"ensemble_ID"	"entrez_ID"	"norm_exp"
"ZNF616"	"ENSG00000204611"	90317	0.406670683308117
"FOXB2"	"ENSG00000204612"	442425	0
"TRIM40"	"ENSG00000172524"	135644	0
"TRIM31"	"ENSG00000137397"	11074	0.0555414746003966
"RNF39"	"ENSG00000204618"	80352	0.301382746048314
"PPP1R11"	"ENSG00000204619"	6992	0.514756003000926
"TBC1D8"	"ENSG00000204634"	11138	0.444331796803173
"NMS"	"ENSG00000204640"	129521	0
"ZFP57"	"ENSG00000204644"	346171	0.0555414746003966
"ASPDH"	"ENSG00000204653"	554235	0.216994464782519
"MOG"	"ENSG00000137345"	4340	0
"OR2H2"	"ENSG00000204657"	7932	0.111082949200793
"CBY3"	"ENSG00000204659"	646019	0.128963310306134
"C9orf57"	"ENSG00000204669"	138240	0
"IL31"	"ENSG00000204671"	386653	0.0880311544763851
"AKT1S1"	"ENSG00000204673"	84335	0.497005511308081
"GABBR1"	"ENSG00000204681"	2550	0.560309376898279
"MAS1L"	"ENSG00000204687"	116511	0
"OR2H1"	"ENSG00000204688"	26716	0
"OR11A1"	"ENSG00000204694"	26531	0
"OR14J1"	"ENSG00000112459"	442191	0
"OR2J2"	"ENSG00000196231"	26707	0
"OR2J3"	"ENSG00000204701"	442186	0
"OR2J1"	"ENSG00000204702"	NA	0
"OR2B3"	"ENSG00000204703"	442184	0
"OR2W1"	"ENSG00000204704"	26692	0
"SPDYC"	"ENSG00000204710"	387778	0
"C9orf135"	"ENSG00000204711"	138255	0
"TRIM27"	"ENSG00000204713"	5987	0.585333491687002
"MALRD1"	"ENSG00000204740"	340895	0.0555414746003966
"RANBP17"	"ENSG00000204764"	64901	0.111082949200793
"FOXD4L5"	"ENSG00000204779"	653427	0
"MRPL53"	"ENSG00000204822"	116540	0.339276455962046
"MROH6"	"ENSG00000204839"	642475	0.415885677050416
"ATXN2"	"ENSG00000204842"	6311	0.564748228000751
"DCTN1"	"ENSG00000204843"	1639	0.633546964626839
"TCTN1"	"ENSG00000204852"	79600	0.441787792339921
"FAM216A"	"ENSG00000204856"	29902	0.465763163527648
"ZBTB48"	"ENSG00000204859"	3104	0.529170122137966
"IGFL2"	"ENSG00000204866"	147920	0
"IGFL4"	"ENSG00000204869"	444882	0
"GPR20"	"ENSG00000204882"	2843	0
"KRT40"	"ENSG00000204889"	125115	0
"MZT1"	"ENSG00000204899"	440145	0.500107682326383
"SPINK9"	"ENSG00000204909"	643394	0
"LRRC3C"	"ENSG00000204913"	100505591	0
"ZNF155"	"ENSG00000204920"	7711	0.355987023883504
"FBXO48"	"ENSG00000204923"	554251	0.330704843139128
"GRXCR2"	"ENSG00000204928"	643226	0
"FAM221B"	"ENSG00000204930"	392307	0.0880311544763851
"PSG5"	"ENSG00000204941"	5673	0
"ZNF783"	"ENSG00000204946"	100289678	0.500496849725492
"ZNF425"	"ENSG00000204947"	155054	0.311849264195521
"LRRC10B"	"ENSG00000204950"	390205	0.0555414746003966
"FBXO47"	"ENSG00000204952"	494188	0
"C12orf73"	"ENSG00000204954"	728568	0.379508787169034
"PCDHGA1"	"ENSG00000204956"	56114	0.199114103677178
"PCDHA9"	"ENSG00000204961"	9752	0
"PCDHA8"	"ENSG00000204962"	56140	0
"PCDHA7"	"ENSG00000204963"	56141	0
"PCDHA5"	"ENSG00000204965"	56143	0
"PCDHA4"	"ENSG00000204967"	56144	0
"PCDHA2"	"ENSG00000204969"	56146	0
"PCDHA1"	"ENSG00000204970"	56147	0
"TRIM13"	"ENSG00000204977"	10206	0.585333491687002
"PRSS1"	"ENSG00000204983"	5644	0.0880311544763851
"SPIRE2"	"ENSG00000204991"	84501	0.257926620612267
"AARD"	"ENSG00000205002"	441376	0
"PABPN1L"	"ENSG00000205022"	390748	0.243955786574146
"OR5D16"	"ENSG00000205029"	390144	0
"PKHD1L1"	"ENSG00000205038"	93035	0.143572629076782
"SLFN12L"	"ENSG00000205045"	100506736	0.394235168648552
"SLC35B4"	"ENSG00000205060"	84912	0.512113408693732
"LGALS7"	"ENSG00000205076"	653499	0
"SYCE1L"	"ENSG00000205078"	100130958	0.243955786574146
"TMEM231"	"ENSG00000205084"	79583	0.261069353215829
"FAM71F2"	"ENSG00000205085"	346653	0.295587734107323
"CCNI2"	"ENSG00000205089"	645121	0.128963310306134
"TMEM240"	"ENSG00000205090"	339453	0.0880311544763851
"FRG2"	"ENSG00000205097"	448831	0
"FAM205A"	"ENSG00000205108"	259308	0.0555414746003966
"CDKL4"	"ENSG00000205111"	344387	0.155924632097761
"TMEM88B"	"ENSG00000205116"	643965	0
"ACCSL"	"ENSG00000205126"	390110	0
"C4orf47"	"ENSG00000205129"	441054	0.0880311544763851
"TRIQK"	"ENSG00000205133"	286144	0.333248847602379
"SDHAF1"	"ENSG00000205138"	644096	0.383618888583709
"ARID3C"	"ENSG00000205143"	138715	0.0555414746003966
"PSENEN"	"ENSG00000205155"	55851	0.423339997533243
"C11orf91"	"ENSG00000205177"	100131378	0
"ZBTB10"	"ENSG00000205189"	65986	0.690238554265153
"C4orf46"	"ENSG00000205208"	201725	0.532206295491695
"SCGB2B2"	"ENSG00000205209"	284402	0.17606230895277
"LGR4"	"ENSG00000205213"	55366	0.315836624595689
"PSMB10"	"ENSG00000205220"	5699	0.537905219512374
"VIT"	"ENSG00000205221"	5212	0
"SPDYE2"	"ENSG00000205238"	441273	0.111082949200793
"E2F4"	"ENSG00000205250"	1874	0.6140266885916
"PDE7A"	"ENSG00000205268"	5150	0.629893795314729
"TMEM170B"	"ENSG00000205269"	100113407	0.465282625895751
"MUC12"	"ENSG00000205277"	10071	0.0880311544763851
"CTXN3"	"ENSG00000205279"	613212	0
"SNX2"	"ENSG00000205302"	6643	0.680094791194449
"NT5M"	"ENSG00000205309"	56953	0.331986941050531
"SARNP"	"ENSG00000205323"	84324	0.452082684697881
"OR6C68"	"ENSG00000205327"	403284	0
"OR6C65"	"ENSG00000205328"	403282	0
"OR6C3"	"ENSG00000205329"	254786	0
"IPO7"	"ENSG00000205339"	10527	0.676722908000043
"PRR13"	"ENSG00000205352"	54458	0.56488740200008
"TECPR1"	"ENSG00000205356"	25851	0.568589737014202
"MT1H"	"ENSG00000205358"	4496	0
"SLCO6A1"	"ENSG00000205359"	133482	0
"MT1A"	"ENSG00000205362"	4489	0
"MT1M"	"ENSG00000205364"	4499	0
"CFI"	"ENSG00000205403"	3426	0.0555414746003966
"OR52E6"	"ENSG00000205409"	390078	0
"SAMD9"	"ENSG00000205413"	54809	0.606511824856736
"KRT6A"	"ENSG00000205420"	3853	0
"CNEP1R1"	"ENSG00000205423"	255919	0.484950334189638
"KRT81"	"ENSG00000205426"	3887	0
"EXOC3L4"	"ENSG00000205436"	91828	0.0555414746003966
"IZUMO3"	"ENSG00000205442"	100129669	0
"TP53TG3D"	"ENSG00000205456"	102724127	0.216994464782519
"TP53TG3C"	"ENSG00000205457"	102724127	0
"CCDC85C"	"ENSG00000205476"	317762	0.444644192559363
"C2CD4B"	"ENSG00000205502"	388125	0
"RGL3"	"ENSG00000205517"	57139	0.0555414746003966
"NAP1L4"	"ENSG00000205531"	4676	0.648217746474805
"TMSB4X"	"ENSG00000205542"	7114	0.81152586752151
"TMEM256"	"ENSG00000205544"	254863	0.448598248335686
"CPT1B"	"ENSG00000205560"	1375	0.398228207354357
"SMN2"	"ENSG00000205571"	6607	0.344882196389427
"SERF1B"	"ENSG00000205572"	728492	0.231603783553167
"HMGN1"	"ENSG00000205581"	3150	0.729985170914069
"DENND6B"	"ENSG00000205593"	414918	0.466002355973828
"EIF3CL"	"ENSG00000205609"	728689	0.3085100556211
"LCMT1"	"ENSG00000205629"	51451	0.455148879686319
"MFSD2B"	"ENSG00000205639"	388931	0.295587734107323
"VCX3B"	"ENSG00000205642"	425054	0
"CDPF1"	"ENSG00000205643"	150383	0.372152302416622
"HTN3"	"ENSG00000205649"	3347	0
"LIN52"	"ENSG00000205659"	91750	0.452789921504169
"ARSH"	"ENSG00000205667"	347527	0
"ACOT6"	"ENSG00000205669"	641372	0
"TECRL"	"ENSG00000205678"	253017	0
"DPF3"	"ENSG00000205683"	8110	0.319634938029552
"MANSC4"	"ENSG00000205693"	100287284	0.111082949200793
"C17orf107"	"ENSG00000205710"	100130311	0.319634938029552
"ITSN1"	"ENSG00000205726"	6453	0.513114622177407
"ITPRIPL2"	"ENSG00000205730"	162073	0.459019328766921
"DENND1C"	"ENSG00000205744"	79958	0.508401777672525
"CRLF2"	"ENSG00000205755"	64109	0.243955786574146
"CRYZL1"	"ENSG00000205758"	9946	0.52284677651748
"C5orf51"	"ENSG00000205765"	285636	0.510347773987342
"GAGE1"	"ENSG00000205777"	100008586	0
"ARRDC5"	"ENSG00000205784"	645432	0.352124617905541
"CYS1"	"ENSG00000205795"	192668	0.0555414746003966
"KLRC2"	"ENSG00000205809"	3822	0.111082949200793
"KLRC3"	"ENSG00000205810"	3823	0.0880311544763851
"C16orf96"	"ENSG00000205832"	342346	0.199114103677178
"GMNC"	"ENSG00000205835"	647309	0
"TTC23L"	"ENSG00000205838"	153657	0.0880311544763851
"CLEC6A"	"ENSG00000205846"	93978	0
"C22orf42"	"ENSG00000205856"	150297	0
"NANOGNB"	"ENSG00000205857"	360030	0
"LRRC72"	"ENSG00000205858"	100506049	0
"C1QTNF9B"	"ENSG00000205863"	387911	0.0555414746003966
"DEFB134"	"ENSG00000205882"	105379765	0
"DEFB135"	"ENSG00000205883"	107987561	0
"DEFB136"	"ENSG00000205884"	107987560	0
"BHLHA9"	"ENSG00000205899"	727857	0
"ONECUT3"	"ENSG00000205922"	390874	0.0555414746003966
"OLIG2"	"ENSG00000205927"	10215	0
"C21orf62"	"ENSG00000205929"	56245	0.143572629076782
"RNPS1"	"ENSG00000205937"	10921	0.655034118649495
"NYNRIN"	"ENSG00000205978"	57523	0.378802796611142
"DNAJC19"	"ENSG00000205981"	131118	0.454600045965553
"IFITM5"	"ENSG00000206013"	387733	0.17606230895277
"SMIM21"	"ENSG00000206026"	284274	0
"C18orf63"	"ENSG00000206043"	644041	0.128963310306134
"DEFA1"	"ENSG00000206047"	728358	0
"DOK6"	"ENSG00000206052"	220164	0.222165898401586
"TMEM211"	"ENSG00000206069"	255349	0
"SERPINB4"	"ENSG00000206073"	6318	0
"SERPINB5"	"ENSG00000206075"	5268	0
"ZDHHC11B"	"ENSG00000206077"	NA	0.211466106698157
"GOLGA8O"	"ENSG00000206127"	728047	0.17606230895277
"RNASE13"	"ENSG00000206150"	440163	0
"ATP10A"	"ENSG00000206190"	57194	0.53672826699484
"ANKUB1"	"ENSG00000206199"	389161	0.192141933378352
"PRR23A"	"ENSG00000206260"	729627	0
"COL6A6"	"ENSG00000206384"	131873	0.17606230895277
"RAB12"	"ENSG00000206418"	201475	0.528131949559434
"TMEM200C"	"ENSG00000206432"	645369	0.0555414746003966
"OR10C1"	"ENSG00000204689"	442194	0
"CD200R1L"	"ENSG00000206531"	344807	0
"LNP1"	"ENSG00000206535"	348801	0.280173087854737
"VGLL3"	"ENSG00000206538"	389136	0.0880311544763851
"PRSS50"	"ENSG00000206549"	29122	0.128963310306134
"TRIM71"	"ENSG00000206557"	131405	0.17606230895277
"ZCWPW2"	"ENSG00000206559"	152098	0.143572629076782
"ANKRD28"	"ENSG00000206560"	23243	0.681995440441122
"COLQ"	"ENSG00000206561"	8292	0.451798032853348
"METTL6"	"ENSG00000206562"	131965	0.428078091470605
"XKR4"	"ENSG00000206579"	114786	0.316610827816225
"GPX3"	"ENSG00000211445"	2878	0.315054868053756
"DIO2"	"ENSG00000211448"	1734	0.111082949200793
"DIO1"	"ENSG00000211452"	1733	0.192141933378352
"STK38L"	"ENSG00000211455"	23012	0.517816209169622
"SACM1L"	"ENSG00000211456"	22908	0.592663983029975
"TSN"	"ENSG00000211460"	7247	0.614101962819747
"SLC48A1"	"ENSG00000211584"	55652	0.50018566715976
"PRR22"	"ENSG00000212123"	163154	0.301382746048314
"TAS2R19"	"ENSG00000212124"	259294	0.277707373001983
"TAS2R50"	"ENSG00000212126"	259296	0.199114103677178
"TAS2R14"	"ENSG00000212127"	50840	0.348066565476113
"TAS2R13"	"ENSG00000212128"	50838	0.205527878615432
"CTAGE1"	"ENSG00000212710"	64693	0.0880311544763851
"OR2A42"	"ENSG00000212807"	402317	0
"RNF208"	"ENSG00000212864"	727800	0.211466106698157
"MAP10"	"ENSG00000212916"	54627	0.462462171870997
"POU5F1B"	"ENSG00000212993"	5462	0.111082949200793
"ZNF580"	"ENSG00000213015"	51157	0.459019328766921
"ZNF611"	"ENSG00000213020"	81856	0.497651719729464
"SYT3"	"ENSG00000213023"	84258	0.0880311544763851
"NUP62"	"ENSG00000213024"	23636	0.589326343349148
"DENND1B"	"ENSG00000213047"	163486	0.536974895105727
"SFT2D2"	"ENSG00000213064"	375035	0.677936236387869
"SCAF8"	"ENSG00000213079"	22828	0.659532638351716
"ZNF254"	"ENSG00000213096"	9534	0.5902689033093
"CRYGS"	"ENSG00000213139"	1427	0.293559033091817
"CRIP1"	"ENSG00000213145"	1396	0.381931891326837
"KLHL23"	"ENSG00000213160"	100526832	0.387528415650928
"LINGO4"	"ENSG00000213171"	339398	0.0555414746003966
"FAM24B"	"ENSG00000213185"	196792	0.272535939382915
"TRIM59"	"ENSG00000213186"	286827	0.515144981483079
"MLLT11"	"ENSG00000213190"	10962	0.498052969491149
"ASIC3"	"ENSG00000213199"	9311	0.303224882579145
"GIMAP1"	"ENSG00000213203"	170575	0.429220097641007
"CCDC183"	"ENSG00000213213"	84960	0.229346467803498
"ARHGEF35"	"ENSG00000213214"	445328	0.143572629076782
"OR2F1"	"ENSG00000213215"	26211	0
"CSH2"	"ENSG00000213218"	1443	0
"DNLZ"	"ENSG00000213221"	728489	0.311027416888771
"TCL1B"	"ENSG00000213231"	9623	0.267007581298554
"SUPT4H1"	"ENSG00000213246"	6827	0.563520032574437
"TSGA13"	"ENSG00000213265"	114960	0
"NRAS"	"ENSG00000213281"	4893	0.660949771887735
"LTC4S"	"ENSG00000213316"	4056	0.0555414746003966
"ANKRD39"	"ENSG00000213337"	51239	0.410580210375336
"QTRT1"	"ENSG00000213339"	81890	0.499873271403569
"CHUK"	"ENSG00000213341"	1147	0.574290516307127
"MXD3"	"ENSG00000213347"	83463	0.558334453062497
"GSTM2"	"ENSG00000213366"	2946	0.46196136142844
"COG8"	"ENSG00000213380"	NA	0.52949519118407
"ARHGAP19"	"ENSG00000213390"	84986	0.530569328045582
"HAUS7"	"ENSG00000213397"	55559	0.358309778109631
"LCAT"	"ENSG00000213398"	3931	0.355038735774939
"MAGEA12"	"ENSG00000213401"	4111	0
"PTPRCAP"	"ENSG00000213402"	5790	0.620010627316979
"PVRIG"	"ENSG00000213413"	79037	0.264093463429155
"GPC2"	"ENSG00000213420"	221914	0.495118095395764
"KRT222"	"ENSG00000213424"	125113	0.0880311544763851
"SIPA1"	"ENSG00000213445"	6494	0.673166884449886
"SYNJ2BP"	"ENSG00000213463"	55333	0.446949128370925
"ARL2"	"ENSG00000213465"	402	0.414987859142568
"GBP7"	"ENSG00000213512"	388646	0.17606230895277
"RBMXL1"	"ENSG00000213516"	494115	0.550949669030267
"SRA1"	"ENSG00000213523"	10011	0.512981847648321
"DNAJC9"	"ENSG00000213551"	23234	0.53935250888668
"C8orf82"	"ENSG00000213563"	414919	0.406670683308117
"VDAC1"	"ENSG00000213585"	7416	0.648070155808422
"ZBTB9"	"ENSG00000213588"	221504	0.418304032095164
"TMX2"	"ENSG00000213593"	51075	0.549824881094794
"HEXA"	"ENSG00000213614"	3073	0.573700984591016
"NDUFS3"	"ENSG00000213619"	4722	0.567990013058964
"LEPROT"	"ENSG00000213625"	54741	0.571618764650664
"LBH"	"ENSG00000213626"	81606	0.526520974751913
"ADAT3"	"ENSG00000213638"	113179	0.301382746048314
"PPP1CB"	"ENSG00000213639"	5500	0.700094769689394
"SULT1A4"	"ENSG00000213648"	105369243	0.0555414746003966
"GPSM3"	"ENSG00000206314"	63940	0.586748440572835
"LAT"	"ENSG00000213658"	27040	0.251245301485661
"NCKIPSD"	"ENSG00000213672"	51517	0.408649287785592
"ATF6B"	"ENSG00000168468"	1388	0.620827660595545
"TREX1"	"ENSG00000213689"	11277	0.444955375125095
"S1PR3"	"ENSG00000213694"	1903	0.275163368538731
"SLC35F6"	"ENSG00000213699"	54978	0.49789271061779
"FAM209B"	"ENSG00000213714"	388799	0.199114103677178
"CLIC1"	"ENSG00000206394"	1192	0.692758689817781
"DDAH2"	"ENSG00000206395"	23564	0.630248248518786
"UGT2B11"	"ENSG00000213759"	10720	0
"ATP6V1G2"	"ENSG00000206445"	534	0.277707373001983
"ZNF134"	"ENSG00000213762"	7693	0.580361124082888
"GTF2H4"	"ENSG00000213780"	2968	0.347019107293046
"DDX47"	"ENSG00000213782"	51202	0.532623365580815
"ZNF845"	"ENSG00000213799"	91664	0.505171762721956
"KLRK1"	"ENSG00000213809"	100528032	0.297566338584799
"EMP2"	"ENSG00000213853"	2013	0.406419886828043
"KCTD11"	"ENSG00000213859"	147040	0.318137148440214
"UBD"	"ENSG00000206468"	10537	0
"PPM1N"	"ENSG00000213889"	147699	0.247683407978749
"CEACAM16"	"ENSG00000213892"	388551	0
"SLC23A3"	"ENSG00000213901"	151295	0.293559033091817
"LTB4R"	"ENSG00000213903"	1241	0.565923572601958
"LTB4R2"	"ENSG00000213906"	56413	0.143572629076782
"DNASE1"	"ENSG00000213918"	1773	0.569677707041817
"MDP1"	"ENSG00000213920"	145553	0.280173087854737
"CSNK1E"	"ENSG00000213923"	102800317	0.672516230427353
"IRF9"	"ENSG00000213928"	10379	0.502414830473978
"GALT"	"ENSG00000213930"	2592	0.515724931493404
"CLDN9"	"ENSG00000213937"	9080	0.128963310306134
"ITGA1"	"ENSG00000213949"	3672	0.227023713577371
"NUDT19"	"ENSG00000213965"	390916	0.418520305937578
"ZNF726"	"ENSG00000213967"	730087	0.469048577561773
"ZNF99"	"ENSG00000213973"	7652	0.0555414746003966
"TAX1BP3"	"ENSG00000213977"	30851	0.382272144109727
"AP1G2"	"ENSG00000213983"	8906	0.61383819306838
"ZNF90"	"ENSG00000213988"	7643	0.423339997533243
"TM6SF2"	"ENSG00000213996"	53345	0
"MEF2B"	"ENSG00000213999"	100271849	0.205527878615432
"GANC"	"ENSG00000214013"	2595	0.549488555690357
"TTLL3"	"ENSG00000214021"	26140	0.55319319432986
"REPIN1"	"ENSG00000214022"	29803	0.64397884198728
"MRPL23"	"ENSG00000214026"	107987373	0.480691247154163
"ZNF891"	"ENSG00000214029"	101060200	0.426137817254549
"IFNA7"	"ENSG00000214042"	3444	0
"SMIM7"	"ENSG00000214046"	79086	0.521304638128045
"FBXO16"	"ENSG00000214050"	157574	0
"TSPAN4"	"ENSG00000214063"	7106	0.393056773735289
"CPNE1"	"ENSG00000214078"	8904	0.60717082140557
"ARL16"	"ENSG00000214087"	339231	0.51712516332667
"SMCO1"	"ENSG00000214097"	255798	0
"WEE2"	"ENSG00000214102"	494551	0.111082949200793
"MAGEB1"	"ENSG00000214107"	4112	0
"LYRM4"	"ENSG00000214113"	57128	0.520522294452085
"MYCBP"	"ENSG00000214114"	26292	0.455421893272303
"TMEM213"	"ENSG00000214128"	155006	0
"PRCD"	"ENSG00000214140"	768206	0.444018178359889
"ALG3"	"ENSG00000214160"	10195	0.45349097068256
"SH3D21"	"ENSG00000214193"	79729	0.343791983517945
"C19orf38"	"ENSG00000214212"	255809	0.393353001096579
"IQCJ"	"ENSG00000214216"	654502	0.0555414746003966
"C17orf67"	"ENSG00000214226"	339210	0.355038735774939
"FIS1"	"ENSG00000214253"	51024	0.536530416499335
"ANG"	"ENSG00000214274"	283	0.111082949200793
"COLCA2"	"ENSG00000214290"	120376	0.199114103677178
"SPDYE3"	"ENSG00000214300"	441272	0.419165646955723
"MBLAC1"	"ENSG00000214309"	255374	0.306786776086057
"C3orf56"	"ENSG00000214324"	NA	0.17606230895277
"SOGA3"	"ENSG00000214338"	387104	0.111082949200793
"NEURL1B"	"ENSG00000214357"	54492	0.56667500480073
"EFCAB9"	"ENSG00000214360"	285588	0
"HAUS3"	"ENSG00000214367"	79441	0.59755071013462
"VSTM5"	"ENSG00000214376"	387804	0.243955786574146
"LCNL1"	"ENSG00000214402"	401562	0.0555414746003966
"BBIP1"	"ENSG00000214413"	92482	0.538776726217812
"TRIM77"	"ENSG00000214414"	390231	0
"GNAT3"	"ENSG00000214415"	346562	0
"AS3MT"	"ENSG00000214435"	57412	0.0555414746003966
"PLIN5"	"ENSG00000214456"	440503	0.16662442380119
"SEC14L6"	"ENSG00000214491"	730005	0
"SPINK13"	"ENSG00000214510"	153218	0
"HIGD1C"	"ENSG00000214511"	613227	0
"NOTO"	"ENSG00000214513"	344022	0.0555414746003966
"PPME1"	"ENSG00000214517"	51400	0.516236942244883
"STARD10"	"ENSG00000214530"	10809	0.372536616870208
"NUTM2D"	"ENSG00000214562"	NA	0.32673066950933
"CPEB1"	"ENSG00000214575"	64506	0
"EML6"	"ENSG00000214595"	400954	0.354079090652682
"ZSWIM8"	"ENSG00000214655"	23053	0.620879529888522
"IQCF6"	"ENSG00000214686"	440956	0
"C10orf105"	"ENSG00000214688"	414152	0.128963310306134
"ARHGEF33"	"ENSG00000214694"	100271715	0.155924632097761
"C12orf71"	"ENSG00000214700"	728858	0.155924632097761
"IFRD2"	"ENSG00000214706"	7866	0.518995973828096
"CAPN14"	"ENSG00000214711"	440854	0.350121278311347
"ZBED1"	"ENSG00000214717"	9189	0.619326281322465
"HNRNPUL2"	"ENSG00000214753"	221092	0.568490094211762
"MS4A4E"	"ENSG00000214787"	643680	0.205527878615432
"FER1L6"	"ENSG00000214814"	654463	0
"MTCP1"	"ENSG00000214827"	4515	0.311849264195521
"RAD51AP2"	"ENSG00000214842"	729475	0
"EVPLL"	"ENSG00000214860"	645027	0
"SMTNL1"	"ENSG00000214872"	219537	0.34268673275396
"SPATA31D1"	"ENSG00000214929"	389763	0
"NPIPA8"	"ENSG00000214940"	101059953	0.0555414746003966
"ZSWIM7"	"ENSG00000214941"	125150	0.435400938083919
"ARHGEF28"	"ENSG00000214944"	64283	0.128963310306134
"TBC1D26"	"ENSG00000214946"	NA	0.0555414746003966
"LRRC69"	"ENSG00000214954"	100130742	0.222165898401586
"NPIPA7"	"ENSG00000214967"	101059953	0
"ACSM4"	"ENSG00000215009"	341392	0
"COL28A1"	"ENSG00000215018"	340267	0.0880311544763851
"PHB2"	"ENSG00000215021"	11331	0.647415025475174
"TCP11X2"	"ENSG00000215029"	100996648	0
"NEURL4"	"ENSG00000215041"	84461	0.542493402626431
"GRID2IP"	"ENSG00000215045"	392862	0.435575702406129
"UBXN2B"	"ENSG00000215114"	137886	0.482071123491329
"C16orf90"	"ENSG00000215131"	646174	0.0555414746003966
"MUC5AC"	"ENSG00000215182"	4586	0.0555414746003966
"GOLGA6B"	"ENSG00000215186"	55889	0
"FAM166B"	"ENSG00000215187"	730112	0.0880311544763851
"PEX26"	"ENSG00000215193"	55670	0.615500417336863
"C5orf49"	"ENSG00000215217"	134121	0
"UBE2QL1"	"ENSG00000215218"	134111	0.0555414746003966
"FASTKD5"	"ENSG00000215251"	60493	0.548128957261857
"GOLGA8B"	"ENSG00000215252"	440270	0.548000304181017
"HOMEZ"	"ENSG00000215271"	57594	0.394817930562443
"GAGE10"	"ENSG00000215274"	102724473	0
"DDX3X"	"ENSG00000215301"	1654	0.800722866241226
"VPS16"	"ENSG00000215305"	64601	0.530034059455483
"ZNF705G"	"ENSG00000215372"	100131980	0
"MYL5"	"ENSG00000215375"	4636	0.401499249689049
"SCRT2"	"ENSG00000215397"	85508	0
"ZNF407"	"ENSG00000215421"	55628	0.593786740618725
"NPEPL1"	"ENSG00000215440"	79716	0.463207567106334
"SKOR2"	"ENSG00000215474"	652991	0
"SIAH3"	"ENSG00000215475"	283514	0.128963310306134
"EFCAB8"	"ENSG00000215529"	388795	0.16662442380119
"GAB4"	"ENSG00000215568"	128954	0
"C20orf202"	"ENSG00000215595"	400831	0.0880311544763851
"HMX1"	"ENSG00000215612"	3166	0
"GCGR"	"ENSG00000215644"	2642	0.0555414746003966
"CELA2B"	"ENSG00000215704"	51032	0
"TMEM242"	"ENSG00000215712"	729515	0.46812355245525
"TMEM167B"	"ENSG00000215717"	56900	0.598630297131203
"FAM72D"	"ENSG00000215784"	728833	0.267007581298554
"TNFRSF25"	"ENSG00000215788"	8718	0.432370098547895
"TSTD1"	"ENSG00000215845"	100131187	0.434344271211539
"RPTN"	"ENSG00000215853"	126638	0
"CYB5RL"	"ENSG00000215883"	606495	0.394817930562443
"C1orf167"	"ENSG00000215910"	NA	0.0555414746003966
"TTC34"	"ENSG00000215912"	100287898	0.251245301485661
"ATAD3C"	"ENSG00000215915"	219293	0.128963310306134
"IFI30"	"ENSG00000216490"	10437	0.32673066950933
"CCDC7"	"ENSG00000216937"	79741	0.427886164648381
"FNIP1"	"ENSG00000217128"	96459	0.610485331433517
"SP9"	"ENSG00000217236"	100131390	0
"SYCE3"	"ENSG00000217442"	644186	0
"CKLF"	"ENSG00000217555"	51192	0.459538808122632
"PAM16"	"ENSG00000217930"	51025	0.364051530221496
"TENM3"	"ENSG00000218336"	55714	0.0880311544763851
"TDRD15"	"ENSG00000218819"	100129278	0.0555414746003966
"PAPOLB"	"ENSG00000218823"	56903	0.0555414746003966
"ZNF579"	"ENSG00000218891"	163033	0.420018095526916
"CELA3B"	"ENSG00000219073"	23436	0
"RNASEK"	"ENSG00000219200"	440400	0.43487434641893
"NBPF1"	"ENSG00000219481"	101930059	0.562380395089362
"PPP1R3G"	"ENSG00000219607"	648791	0.267007581298554
"FAM228B"	"ENSG00000219626"	375190	0.500107682326383
"LINGO3"	"ENSG00000220008"	645191	0.491639194552895
"ZGLP1"	"ENSG00000220201"	100125288	0.251245301485661
"VAMP2"	"ENSG00000220205"	6844	0.553514354719591
"OR6B1"	"ENSG00000221813"	135946	0
"EBF2"	"ENSG00000221818"	64641	0
"C6orf226"	"ENSG00000221821"	441150	0.350121278311347
"PPP3R1"	"ENSG00000221823"	5534	0.579496720770728
"PSG3"	"ENSG00000221826"	5671	0
"FANCG"	"ENSG00000221829"	2189	0.507339507453745
"AP4M1"	"ENSG00000221838"	9179	0.467069973084297
"C2orf16"	"ENSG00000221843"	84226	0.275163368538731
"TAS2R41"	"ENSG00000221855"	259287	0
"OR2A12"	"ENSG00000221858"	346525	0
"PLXNA4"	"ENSG00000221866"	91584	0.261069353215829
"MAGEA3"	"ENSG00000221867"	4102	0
"CEBPD"	"ENSG00000221869"	1052	0.313468095212664
"OR3A2"	"ENSG00000221882"	4995	0
"HMSD"	"ENSG00000221887"	284293	0
"OR1C1"	"ENSG00000221888"	26188	0
"NPTXR"	"ENSG00000221890"	23467	0.192141933378352
"POM121L12"	"ENSG00000221900"	285877	0
"FAM200A"	"ENSG00000221909"	221786	0.358766357179542
"OR2F2"	"ENSG00000221910"	135948	0
"PPP2R2A"	"ENSG00000221914"	5520	0.582314560970783
"C19orf73"	"ENSG00000221916"	55150	0.205527878615432
"ZNF880"	"ENSG00000221923"	400713	0.4752409637037
"TRIM16"	"ENSG00000221926"	10626	0.344882196389427
"OR6X1"	"ENSG00000221931"	390260	0
"TAS2R40"	"ENSG00000221937"	259286	0.0555414746003966
"OR2A14"	"ENSG00000221938"	135941	0
"TIGD1"	"ENSG00000221944"	100847037	0.456504739615628
"FXYD7"	"ENSG00000221946"	53822	0.235936158092253
"XKR9"	"ENSG00000221947"	389668	0.111082949200793
"OR4C12"	"ENSG00000221954"	283093	0
"SLC12A8"	"ENSG00000221955"	84561	0.16662442380119
"APOL6"	"ENSG00000221963"	80830	0.652988052933527
